x,y
-7.0,-0.647032114115282
-6.9,-0.5710622712585729
-6.800000000000001,-0.488669966958594
-6.700000000000001,-0.40085192376930184
-6.600000000000001,-0.3086187607943387
-6.500000000000002,-0.2129938627220676
-6.400000000000002,-0.11501021878096004
-6.3000000000000025,-0.015705646851904037
-6.200000000000003,0.0745432261401537
-6.100000000000003,0.17587040618712757
-6.0000000000000036,0.2748067394789946
-5.900000000000004,0.37051880416448424
-5.800000000000004,0.46216911785215775
-5.700000000000005,0.5489325798762554
-5.600000000000005,0.6300110865484516
-5.500000000000005,0.7154882077647435
-5.400000000000006,0.7800686361600422
-5.300000000000006,0.8375990074993321
-5.200000000000006,0.8873226819495145
-5.100000000000007,0.9286031871926327
-5.000000000000007,0.9609213406827266
-4.9000000000000075,0.9838731007450402
-4.800000000000008,0.9971678030352306
-4.700000000000008,0.9914014598909492
-4.6000000000000085,0.9874987673491554
-4.500000000000009,0.9730626979383934
-4.400000000000009,0.9484030289568106
-4.30000000000001,0.9138929854468352
-4.20000000000001,0.8699739751342451
-4.10000000000001,0.8171579242825755
-4.000000000000011,0.7560275115830737
-3.9000000000000106,0.6949891670156312
-3.8000000000000105,0.6170291591757516
-3.7000000000000104,0.5335049744687078
-3.6000000000000103,0.4450985229910544
-3.50000000000001,0.3525765954391294
-3.40000000000001,0.2567753264920454
-3.30000000000001,0.15858553149317575
-3.20000000000001,0.04991280996685328
-3.10000000000001,-0.04757122685589642
-3.0000000000000098,-0.14531249999999066
-2.9000000000000097,-0.2421474380265253
-2.8000000000000096,-0.33696521987159606
-2.7000000000000095,-0.4287096618810178
-2.6000000000000094,-0.5163822769283866
-2.5000000000000093,-0.5990461991997968
-2.4000000000000092,-0.668550582857136
-2.300000000000009,-0.7409725228769779
-2.200000000000009,-0.8053114387301532
-2.100000000000009,-0.8611058662499955
-2.000000000000009,-0.9079365079365043
-1.9000000000000088,-0.9454393662896797
-1.8000000000000087,-0.9733167771428551
-1.7000000000000086,-0.9913464429960305
-1.6000000000000085,-1.0047146666666666
-1.5000000000000084,-1.0007812500000008
-1.4000000000000083,-0.9874853333333348
-1.3000000000000083,-0.964774416666669
-1.2000000000000082,-0.9327360000000031
-1.100000000000008,-0.891587583333337
-1.000000000000008,-0.841666666666671
-0.900000000000008,-0.783420750000005
-0.800000000000008,-0.7146666666666721
-0.7000000000000081,-0.6428333333333394
-0.6000000000000081,-0.5640000000000066
-0.5000000000000081,-0.47916666666667374
-0.4000000000000081,-0.3893333333333408
-0.30000000000000815,-0.29550000000000776
-0.20000000000000814,-0.19866666666667465
-0.10000000000000814,-0.09983333333334143
-8.132383655379272E-15,-8.132383655379272E-15
0.09999999999999187,0.09999999999999187
0.19999999999999188,0.19866666666665872
0.2999999999999919,0.29549999999999227
0.3999999999999919,0.38933333333332587
0.4999999999999919,0.4791666666666596
0.5999999999999919,0.5639999999999933
0.6999999999999919,0.6428333333333272
0.7999999999999918,0.7146666666666611
0.8999999999999918,0.7834207499999949
0.9999999999999918,0.8416666666666622
1.0999999999999919,0.8915875833333295
1.199999999999992,0.932735999999997
1.299999999999992,0.9647744166666645
1.3999999999999921,0.987485333333332
1.4999999999999922,1.0007812499999993
1.5999999999999923,1.0047146666666669
1.6999999999999924,0.9913464429960326
1.7999999999999925,0.9733167771428588
1.8999999999999926,0.945439366289685
1.9999999999999927,0.907936507936511
2.0999999999999925,0.8611058662500036
2.1999999999999926,0.8053114387301632
2.2999999999999927,0.7409725228769892
2.399999999999993,0.6685505828571482
2.499999999999993,0.5990461991998102
2.599999999999993,0.5163822769284011
2.699999999999993,0.42870966188103293
2.799999999999993,0.33696521987161127
2.8999999999999932,0.2421474380265413
2.9999999999999933,0.14531250000000692
3.0999999999999934,0.04757122685591138
3.1999999999999935,-0.049912809966836766
3.2999999999999936,-0.15858553149316026
3.3999999999999937,-0.25677532649202905
3.499999999999994,-0.3525765954391135
3.599999999999994,-0.44509852299103847
3.699999999999994,-0.5335049744686923
3.799999999999994,-0.6170291591757376
3.899999999999994,-0.69498916701562
3.9999999999999942,-0.756027511583063
4.099999999999994,-0.817157924282568
4.199999999999994,-0.8699739751342388
4.299999999999994,-0.91389298544683
4.399999999999993,-0.9484030289568064
4.499999999999993,-0.9730626979383905
4.5999999999999925,-0.98749876734915
4.699999999999992,-0.99140145989095
4.799999999999992,-0.9971678030352289
4.8999999999999915,-0.9838731007450444
4.999999999999991,-0.960921340682728
5.099999999999991,-0.928603187192637
5.19999999999999,-0.8873226819495134
5.29999999999999,-0.8375990074993385
5.39999999999999,-0.780068636160055
5.499999999999989,-0.7154882077647631
5.599999999999989,-0.6300110865484598
5.699999999999989,-0.5489325798762682
5.799999999999988,-0.462169117852162
5.899999999999988,-0.370518804164502
5.999999999999988,-0.27480673947902107
6.099999999999987,-0.17587040618713673
6.199999999999987,-0.07454322614017132
6.2999999999999865,0.015705646851904384
6.399999999999986,0.11501021878094936
6.499999999999986,0.21299386272205717
6.599999999999985,0.30861876079432965
6.699999999999985,0.4008519237692536
6.799999999999985,0.4886699669585866
6.899999999999984,0.57106227125859
6.999999999999984,0.6470321141152487
